"LOCATION_CODE","Occupancy_Right_Desc","OWNED_OR_LEASED_INDICATOR","REGION_CODE","STREET_ADDRESS","CITY","STATE_CD","ZIPCODE5","Latitude","Longitude","BUILDING_RSF","BLD_VACANT_RSF","YEAR_BUILT","WALK_SCORE","TRANSIT_SCORE","CONGRESSIONAL_DISTRICT_CODE","Fed_POC","Fed_POC_Email","SENATOR1","SENATOR1_URL","SENATOR2","SENATOR2_URL","REPRESENTATIVE","REPRESENTATIVE_URL","LEASE_NUM","LEASE_EFFECTIVE_DATE","LEASE_EXPIRATION_DATE"
"MD0784","Leased","D","11","5830 UNIVERSITY RESEARCH COURT","RIVERDALE PARK","MD","20737","38.9903636","-76.9423","268,762","0","","71","42","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","LMD01853","4/5/2012","4/4/2025"
"MD1034","Leased","L","3","2401 BELAIR RD","BALTIMORE","MD","21213","39.31803","-76.575301","7,786","0","2000","72","65","2407","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Mfume, Kweisi (D)","https://mfume.house.gov/","","",""
"MD1034","Leased","D","3","2401 BELAIR RD","BALTIMORE","MD","21213","39.31803","-76.575301","7,786","0","","72","65","2407","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Mfume, Kweisi (D)","https://mfume.house.gov/","LMD00155","8/7/2017","8/6/2027"
"MD1855","Leased","L","11","11601 LANDSDOWN ST","ROCKVILLE","MD","20852","39.04794","-77.111821","358,440","0","2009","86","65","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","","",""
"MD1855","Leased","D","11","11601 LANDSDOWN ST","ROCKVILLE","MD","20852","39.04794","-77.111821","358,440","0","","86","65","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","LMD02148","11/2/2012","11/1/2027"
"MD0347","Owned","F","11","8501N MUIRKIRK RD","LAUREL","MD","20708","39.055894","-76.859554","10,411","0","1996","9","","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD1248","Leased","L","11","6010 EXECUTIVE BLVD","ROCKVILLE","MD","20852","39.047481","-77.123088","19,146","0","2000","75","58","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","","",""
"MD1248","Leased","D","11","6010 EXECUTIVE BLVD","ROCKVILLE","MD","20852","39.047481","-77.123088","19,146","0","","","","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","LMD00734","6/30/2024","6/29/2034"
"MD0431","Leased","L","3","2112 WINDSOR DR","SALISBURY","MD","21801","38.39759","-75.583031","2,173","0","2000","28","13","2401","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Harris, Andy (R)","https://harris.house.gov/","","",""
"MD0431","Leased","D","3","2112 WINDSOR DR","SALISBURY","MD","21801","38.39759","-75.583031","2,173","0","","26","14","2401","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Harris, Andy (R)","https://harris.house.gov/","LMD11342","11/17/2011","11/16/2026"
"MD1872","Owned","F","11","4700 RIVER RD","RIVERDALE PARK","MD","20737","38.9698723","-76.926684","328,821","176,331","1994","30","","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD0316","Leased","L","11","6305 IVY LN","GREENBELT","MD","20770","39.00773","-76.897941","7,046","0","2000","38","49","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD0316","Leased","D","11","6305 IVY LN","GREENBELT","MD","20770","39.00773","-76.897941","7,046","0","","38","49","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","LMD12604","2/28/2013","2/27/2025"
"MD0781","Owned","F","11","4303 SUITLAND ROAD","SUITLAND","MD","20746","38.8499991","-76.93437","6,887","0","2003","15","59","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD0355","Owned","F","11","8501V MUIRKIRK RD","LAUREL","MD","20708","39.0556002","-76.853817","0","0","","18","25","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD1094","Leased","L","3","2810 LORD BALTIMORE DR","BALTIMORE","MD","21244","39.33198","-76.75362","103,579","0","1977","34","33","2402","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ruppersberger, C. (D)","https://ruppersberger.house.gov","","",""
"MD1094","Leased","D","3","2810 LORD BALTIMORE DR","BALTIMORE","MD","21244","39.33198","-76.75362","103,579","0","","39","33","2402","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ruppersberger, C. (D)","https://ruppersberger.house.gov","LMD09606","9/22/2011","9/21/2026"
"MD1128","Leased","L","3","10230 NEW HAMPSHIRE AVE","SILVER SPRING","MD","20903","39.02311","-76.979221","12,241","0","1987","55","","2408","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","","",""
"MD1128","Leased","D","3","10230 NEW HAMPSHIRE AVE","SILVER SPRING","MD","20903","39.02311","-76.979221","12,241","0","","55","","2408","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","LMD02014","10/31/2009","10/30/2029"
"MD0513","Owned","F","3","6401 SECURITY BLVD","WOODLAWN","MD","21207","39.3116929","-76.729883","55,965","0","1973","54","56","2407","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Mfume, Kweisi (D)","https://mfume.house.gov/","","",""
"MD1877","Owned","F","11","10903 NEW HAMPSHIRE AVE","SILVER SPRING","MD","20903","39.0336803","-76.986098","46,500","0","2014","50","","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","","",""
"MD0778","Owned","F","11","4600 SILVER HILL RD","SUITLAND","MD","20746","38.8448933","-76.928059","804,435","685,248","2006","68","61","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD0508","Owned","F","3","6401 SECURITY BLVD","WOODLAWN","MD","21207","39.3116929","-76.729883","33,058","0","2002","54","56","2407","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Mfume, Kweisi (D)","https://mfume.house.gov/","","",""
"MD1622","Leased","L","3","177-179 ADMIRAL COCHRANE DRIVE","ANNAPOLIS","MD","21401","38.9925909","-76.554764","15,057","0","2000","49","","2403","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Sarbanes, John (D)","https://sarbanes.house.gov/","","",""
"MD1622","Leased","D","3","177-179 ADMIRAL COCHRANE DRIVE","ANNAPOLIS","MD","21401","38.9925909","-76.554764","15,057","0","","","","2403","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Sarbanes, John (D)","https://sarbanes.house.gov/","LMD00391","9/1/2021","8/31/2031"
"MD0246","Leased","L","11","7001 LAFAYETTE AVE","RIVERDALE PARK","MD","20737","38.9678806","-76.931841","104,882","0","2000","63","","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD0246","Leased","D","11","7001 LAFAYETTE AVE","RIVERDALE PARK","MD","20737","38.9678806","-76.931841","104,882","0","","","","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","LMD00680","2/16/2022","2/15/2037"
"MD1838","Owned","F","11","4401 SUITLAND RD","SUITLAND","MD","20746","38.8520953","-76.932488","0","0","2000","61","58","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD1883","Leased","L","11","1029 E GUDE DR","ROCKVILLE","MD","20850","39.0990244","-77.138641","9,000","0","2000","44","","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","","",""
"MD1883","Leased","D","11","1029 E GUDE DR","ROCKVILLE","MD","20850","39.0990244","-77.138641","9,000","0","","44","","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","LMD12724","6/29/2017","6/28/2027"
"MD0767","Owned","F","11","4231 SUITLAND RD","SUITLAND","MD","20746","38.854498","-76.938654","295,318","0","2006","25","36","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD0314","Leased","L","11","3601 PENNSY DR","HYATTSVILLE","MD","20785","38.9311679","-76.888572","72,509","0","2000","33","57","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD0314","Leased","D","11","3601 PENNSY DR","HYATTSVILLE","MD","20785","38.9311679","-76.888572","72,509","0","","33","57","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","LMD00161","4/17/2016","4/16/2026"
"MD1076","Leased","L","3","6701 ENGLISH MUFFIN WAY","FREDERICK","MD","21703","39.3625196","-77.432076","193,599","0","1961","21","","2406","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Trone, David (D)","https://trone.house.gov","","",""
"MD1076","Leased","D","3","6701 ENGLISH MUFFIN WAY","FREDERICK","MD","21703","39.3625196","-77.432076","193,599","0","","","","2406","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Trone, David (D)","https://trone.house.gov","LMD00886","4/30/2024","4/29/2034"
"MD1132","Leased","L","3","6406 IVY LN","GREENBELT","MD","20770","39.00896","-76.895221","30,537","0","2000","37","44","2404","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD1132","Leased","D","3","6406 IVY LN","GREENBELT","MD","20770","39.00896","-76.895221","30,537","0","","","","2404","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","LMD00767","12/16/2022","12/15/2042"
"MD0427","Leased","L","3","250 W PRATT ST","BALTIMORE","MD","21201","39.28681","-76.618661","45,243","0","2000","96","100","2407","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Mfume, Kweisi (D)","https://mfume.house.gov/","","",""
"MD0427","Leased","D","3","250 W PRATT ST","BALTIMORE","MD","21201","39.28681","-76.618661","45,243","0","","96","100","2407","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Mfume, Kweisi (D)","https://mfume.house.gov/","LMD07335","4/25/2008","7/30/2028"
"MD0317","Leased","L","11","8335 ARDWICK ARDMORE RD","HYATTSVILLE","MD","20785","38.9399","-76.867201","30,000","0","2000","20","","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","","",""
"MD0317","Leased","D","11","8335 ARDWICK ARDMORE RD","HYATTSVILLE","MD","20785","38.9399","-76.867201","30,000","0","","","","2404","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Ivey, Glenn (D)","https://ivey.house.gov","LMD00682","12/31/2022","12/30/2032"
"MD1080","Leased","L","3","2107 LAUREL BUSH RD","BEL AIR","MD","21015","39.49911","-76.323361","0","0","1987","59","22","2401","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Harris, Andy (R)","https://harris.house.gov/","","",""
"MD0506","Leased","L","3","1568 WHITEHALL RD","ANNAPOLIS","MD","21409","39.022389","-76.424887","4,577","0","2000","27","","2403","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Sarbanes, John (D)","https://sarbanes.house.gov/","","",""
"MD0506","Leased","D","3","1568 WHITEHALL RD","ANNAPOLIS","MD","21409","39.022389","-76.424887","4,577","0","","","","2403","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Sarbanes, John (D)","https://sarbanes.house.gov/","LMD00654","6/22/2020","6/21/2035"
"MD1857","Leased","L","11","10001 NEW HAMPSHIRE AVE","SILVER SPRING","MD","20903","39.01977","-76.975741","51,728","0","2010","55","","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","","",""
"MD1857","Leased","D","11","10001 NEW HAMPSHIRE AVE","SILVER SPRING","MD","20903","39.01977","-76.975741","51,728","0","","","","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","LMD00412","10/22/2020","10/21/2037"
"MD0592","Owned","F","3","CURTIS BAY DEPOT","CURTIS BAY","MD","21226","39.1917363","-76.547564","0","0","1917","4","","2403","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Sarbanes, John (D)","https://sarbanes.house.gov/","","",""
"MD1869","Leased","L","11","5601 FISHERS LN","ROCKVILLE","MD","20852","39.06378","-77.112051","490,998","0","2000","61","62","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","","",""
"MD1869","Leased","D","11","5601 FISHERS LN","ROCKVILLE","MD","20852","39.06378","-77.112051","490,998","0","","61","62","2408","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Raskin, Jamie (D)","https://raskin.house.gov","LMD02310","3/26/2014","3/25/2029"
"MD1107","Leased","L","3","2 HOPKINS PLZ","BALTIMORE","MD","21201","39.2894183","-76.616449","152,139","0","2000","98","100","2407","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Mfume, Kweisi (D)","https://mfume.house.gov/","","",""
"MD1107","Leased","D","3","2 HOPKINS PLZ","BALTIMORE","MD","21201","39.2894183","-76.616449","152,139","0","","98","100","2407","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Mfume, Kweisi (D)","https://mfume.house.gov/","LMD12024","1/15/2013","1/14/2028"
"MD1107","Leased","D","3","2 HOPKINS PLZ","BALTIMORE","MD","21201","39.2894183","-76.616449","152,139","0","","98","100","2407","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Mfume, Kweisi (D)","https://mfume.house.gov/","LMD00022","1/2/2018","1/1/2033"
"MD0538","Owned","F","11","RTE 118","GERMANTOWN","MD","20874","39.177307","-77.252765","5,836","0","1957","35","45","2406","Tiffany Wilson","tiffany.greason@gsa.gov ","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Trone, David (D)","https://trone.house.gov","","",""
"MD1092","Leased","L","3","110 W LOMBARD ST","BALTIMORE","MD","21201","39.28784","-76.616481","0","0","1965","98","100","2407","Dorothy Grosick","dorothy.grosick@gsa.gov","Cardin, Benjamin L. (D)","https://www.cardin.senate.gov/","Van Hollen, Chris (D)","https://www.vanhollen.senate.gov","Mfume, Kweisi (D)","https://mfume.house.gov/","","",""
